,Result,p_value,Sen_Slope,Latitude,Longitude
CA41,no trend,0.6334507461210421,0.08509625042857343,33.125,74.875
CA42,no trend,0.5698101445925301,0.09922662186206957,33.125,75.125
CA43,increasing,0.011902273962431709,0.4603266950689666,33.125,75.375
CA44,increasing,0.003804699472940598,0.5347672440833348,33.125,75.625
CA45,increasing,0.0025442012426761806,0.5879497491315795,33.125,75.875
CA46,increasing,0.04088586802096783,0.2931114714000005,33.125,76.125
CA47,increasing,0.0007858634343058668,0.49332089208955304,33.125,76.375
CA48,increasing,0.0006653955780400178,0.46114101063158097,33.125,76.625
CA49,increasing,6.879610452426022e-07,0.8047110201379312,33.375,74.375
CA5,increasing,0.025907418950376515,0.18418770677777888,31.875,72.625
CA50,increasing,0.04285833545146711,0.5081366981016929,33.375,74.625
CA51,increasing,0.01901776924601606,0.5640570481886789,33.375,74.875
CA52,no trend,0.31441007361471063,0.17864019033333467,33.375,75.125
CA53,increasing,0.004219697963602886,0.5887281227045468,33.375,75.625
CA54,increasing,0.0014993191272469897,0.6206141754772716,33.375,75.875
CA55,increasing,0.0005228280632956217,0.6464188265151536,33.375,76.125
CA56,increasing,0.006321868181676571,0.4044150050000001,33.375,76.375
CA57,increasing,0.0010648651532647602,0.4824975172857141,33.375,76.625
CA58,increasing,9.885105175344577e-05,0.5536024372258055,33.625,75.625
CA59,increasing,0.00040915838324795395,0.69654240348148,33.625,75.875
CA6,increasing,0.014824509032436373,0.2040676323749993,31.875,72.875
CA60,increasing,0.00010154830759501188,0.7171099435757562,33.625,76.125
CA61,increasing,0.0021857266882647775,0.4729602863333315,33.875,75.625
CA62,increasing,6.568909511694976e-05,0.7500221004901962,33.875,75.875
CA63,increasing,0.003966032031899713,0.44820860542105273,33.875,76.125
CA64,increasing,0.0006814846405776009,0.5166704935200005,34.125,75.625
CA7,increasing,0.0072557012647302965,0.25059030768292767,31.875,73.125
CA8,increasing,0.014040104090057959,0.2382303876333334,31.875,73.375
CA9,increasing,0.03899087422809,0.23871877841892067,32.125,72.875
JA1,no trend,0.23447012799473588,0.07541175838095222,31.375,72.125
JA10,no trend,0.4886551373808814,0.07282769037096735,32.375,72.125
JA11,no trend,0.46438547360254745,0.07267302138888788,32.375,72.375
JA12,no trend,0.42927228043634824,0.06819529599999997,32.375,72.625
JA13,no trend,0.19137974274293867,0.17201671254901932,32.375,72.875
JA14,no trend,0.19812540817468172,0.17964119796969477,32.625,72.625
JA15,no trend,0.21940273302727986,0.18016137086538572,32.625,72.875
JA16,no trend,0.2121352738459965,0.18886445430508364,32.625,73.125
JA17,no trend,0.31127803517322516,0.16470025239393773,32.625,73.375
JA18,no trend,0.2611839540853258,0.18869081079452055,32.875,72.875
JA19,no trend,0.23965182000858376,0.21349685640000068,32.875,73.125
JA2,no trend,0.28993156372717976,0.06879951504081619,31.625,72.125
JA20,no trend,0.2529577197118551,0.19094682601219334,32.875,73.375
JA21,no trend,0.6012503169207803,0.09197466680000019,32.875,73.625
JA22,no trend,0.7193783077047342,0.05871621430666588,33.125,73.125
JA23,no trend,0.6806691915346033,0.06833676746666621,33.125,73.375
JA24,no trend,0.6854645833465938,0.0724318562121258,33.125,73.625
JA25,no trend,0.6103749910099117,0.08493163851162694,33.125,73.875
JA26,no trend,0.3175627629318982,0.19904509948235247,33.375,73.375
JA27,no trend,0.46040676662009394,0.12828235175000166,33.375,73.625
JA28,increasing,0.03485741025286315,0.46312199696052664,33.375,73.875
JA29,no trend,0.11692547693769573,0.3404023139761908,33.375,74.125
JA3,no trend,0.27530171876520027,0.07035717828124932,31.625,72.375
JA30,increasing,0.026346614192444218,0.5412586754999964,33.625,73.625
JA31,increasing,0.02340293628966017,0.564145758159998,33.625,73.875
JA32,no trend,0.06738287895632755,0.460287038674997,33.625,74.125
JA33,no trend,0.0703711779996643,0.44308525059999887,33.625,74.375
JA34,no trend,0.07452383351927616,0.42132953562352865,33.625,74.625
JA35,no trend,0.28993156372717976,0.19895780009374953,33.625,74.875
JA36,no trend,0.07559270054963352,0.37313174088889567,33.625,75.125
JA37,no trend,0.07667404653906651,0.34984641088888996,33.625,75.375
JA38,increasing,0.022616167304742252,0.6327042334915238,33.875,73.625
JA39,increasing,0.017725030422736765,0.6495163549999985,33.875,73.875
JA4,no trend,0.4179199599637502,0.059897152733333785,31.875,72.125
JA40,increasing,0.042192091980567614,0.5275350597058815,33.875,74.125
JA41,increasing,0.03213930966155698,0.5039905391249979,33.875,74.375
JA42,increasing,0.03485741025286315,0.4930509004222229,33.875,74.625
JA43,increasing,0.03161805574284182,0.4982861197857135,33.875,74.875
JA44,increasing,0.034298607904997835,0.4245152925370366,33.875,75.125
JA45,increasing,0.03485741025286315,0.41274494473809464,33.875,75.375
JA46,no trend,0.08112620125567771,0.531696021833335,34.125,73.625
JA47,no trend,0.06641029175403834,0.546690335785712,34.125,73.875
JA48,increasing,0.04926453707686296,0.5076768104561409,34.125,74.125
JA49,increasing,0.04491065554471274,0.4991282546410244,34.125,74.375
JA5,no trend,0.37080942413610574,0.06194741988095233,31.875,72.375
JA50,increasing,0.04088586802096783,0.460168051874998,34.125,74.625
JA51,increasing,0.03213930966155698,0.5009520712758654,34.125,74.875
JA52,increasing,0.04561292335651723,0.4114460004444467,34.125,75.125
JA53,increasing,0.03009757852173145,0.42815600178378316,34.125,75.375
JA54,increasing,0.033203940149469924,0.6449657087551013,34.375,73.375
JA55,increasing,0.026792228234073123,0.6255280992261915,34.375,73.625
JA56,increasing,0.03837601983762973,0.6307159679361726,34.375,73.875
JA57,increasing,0.024627608808709622,0.5873870320000045,34.375,74.125
JA58,increasing,0.02504798944787523,0.5631084551860496,34.375,74.375
JA59,increasing,0.024213354214826177,0.5215532753333415,34.375,74.625
JA6,no trend,0.28993156372717976,0.0977567645079365,32.125,72.125
JA60,increasing,0.011256737507679082,0.5414433909210503,34.375,74.875
JA61,no trend,0.13984876909990662,0.2716118054897944,34.375,75.125
JA62,increasing,0.014297403253341168,0.7267426465000025,34.625,73.375
JA63,increasing,0.011048574672841704,0.7206735280857142,34.625,73.625
JA64,increasing,0.012124633266302087,0.7039899597179479,34.625,73.875
JA65,increasing,0.00697700702054771,0.6629814500714285,34.625,74.125
JA66,increasing,0.006321868181676571,0.6512735454999988,34.625,74.375
JA67,increasing,0.005388158995078385,0.5905854098333331,34.625,74.625
JA68,increasing,0.002599589152967763,0.6182141721749972,34.625,74.875
JA69,increasing,0.037171010161577867,0.3594266153918908,34.625,75.125
JA7,no trend,0.20504335986379996,0.11516453770967645,32.125,72.375
JA70,increasing,0.003499795503944858,0.7922749805111127,34.875,73.625
JA71,increasing,0.002384450233975599,0.7806027995076948,34.875,73.875
JA72,increasing,0.0014659151477216525,0.6882026516739133,34.875,74.125
JA73,increasing,0.0016771061867060233,0.6749921373043497,34.875,74.375
JA74,increasing,0.0014993191272469897,0.6503193201034482,34.875,74.625
JA8,no trend,0.19812540817468172,0.11797634251136348,32.125,72.625
JA9,no trend,0.9583212591182415,0.007067158897437291,32.375,71.875
