,Result,p_value,Sen_Slope,Latitude,Longitude
CA36,no trend,0.22186448911914525,0.2208557975000018,32.875,76.875
CA37,no trend,0.1469959909079832,0.24315352394871637,32.875,77.125
CA38,decreasing,0.03658068439675488,-0.9694219158684249,33.125,74.125
CA39,no trend,0.056455588372598786,-0.8517924882909153,33.125,74.375
CA4,no trend,0.09575362655815334,-0.31749511302173455,31.625,72.875
CA40,no trend,0.6711172015767364,-0.22185061714287713,33.125,74.625
CA41,no trend,0.9791535155529236,0.009005193827582733,33.125,74.875
CA42,no trend,0.8191495404290792,0.09637286657894158,33.125,75.125
CA43,no trend,0.4683832422610448,0.24461826100000011,33.125,75.375
CA44,no trend,0.3536042392185854,0.29511368692857126,33.125,75.625
CA45,no trend,0.25567950156083086,0.3354473690677978,33.125,75.875
CA46,no trend,0.07452383351927616,0.4839987125365846,33.125,76.125
CA47,no trend,0.0997224831296577,0.38271141549999704,33.125,76.375
CA48,no trend,0.07559270054963352,0.3074434751264367,33.125,76.625
CA49,no trend,0.3435274244325077,0.15171594962790816,33.375,74.375
CA5,no trend,0.18916917085994633,-0.252123147728571,31.875,72.625
CA50,no trend,0.7637981457716971,-0.1564812880882359,33.375,74.625
CA51,no trend,0.9635272120780154,-0.03117134859260457,33.375,74.875
CA52,no trend,0.8344159704401124,0.07945173093220435,33.375,75.125
CA53,no trend,0.6381099775334442,0.1619635352786891,33.375,75.625
CA54,no trend,0.35022473495831874,0.2563732815384685,33.375,75.875
CA55,no trend,0.2810920495236813,0.24534855095999925,33.375,76.125
CA56,no trend,0.0703711779996643,0.42484147653447996,33.375,76.375
CA57,no trend,0.06936322397662731,0.3170731011730767,33.375,76.625
CA58,no trend,0.07999394869001142,0.2795526203000004,33.625,75.625
CA59,no trend,0.32393009538278505,0.2338157945400019,33.625,75.875
CA6,no trend,0.2840179991954108,-0.2477443751379328,31.875,72.875
CA60,no trend,0.19360926213407925,0.22247002673846142,33.625,76.125
CA61,increasing,0.028640370629606338,0.41061563687719427,33.875,75.625
CA62,no trend,0.17011519402174224,0.24018573770833504,33.875,75.875
CA63,no trend,0.12798847972762917,0.20924607199999998,33.875,76.125
CA64,increasing,0.017108032015650254,0.34581210431817894,34.125,75.625
CA7,no trend,0.2639666898651223,-0.281886001333333,31.875,73.125
CA8,no trend,0.21940273302727986,-0.31154594589473883,31.875,73.375
CA9,no trend,0.5263049882934578,-0.16092141523077869,32.125,72.875
JA1,no trend,0.050792350492091076,-0.3479427547101445,31.375,72.125
JA10,no trend,0.27818662969155894,-0.21928734550000886,32.375,72.125
JA11,no trend,0.32714473469112715,-0.18660273588235174,32.375,72.375
JA12,no trend,0.38137773510447714,-0.18434990437498655,32.375,72.625
JA13,no trend,0.505207059843789,-0.16408997667441738,32.375,72.875
JA14,no trend,0.37080942413610574,-0.17063266910606395,32.625,72.625
JA15,no trend,0.5348684572467961,-0.16545474396720924,32.625,72.875
JA16,no trend,0.6149602554103335,-0.17715772380555783,32.625,73.125
JA17,no trend,0.4179199599637502,-0.26770140171052953,32.625,73.375
JA18,no trend,0.32393009538278505,-0.26793907043332865,32.875,72.875
JA19,no trend,0.36042484949103626,-0.3398189659726042,32.875,73.125
JA2,no trend,0.06641029175403834,-0.3563686599999983,31.625,72.125
JA20,no trend,0.23447012799473588,-0.4052725395714357,32.875,73.375
JA21,no trend,0.38852492387542625,-0.45007533126828625,32.875,73.625
JA22,no trend,0.25567950156083086,-0.4392086483035667,33.125,73.125
JA23,decreasing,0.009684748052126935,-1.1419937610172395,33.125,73.375
JA24,decreasing,0.00697700702054771,-1.2197608267391244,33.125,73.625
JA25,decreasing,0.006321868181676571,-1.3147693881692302,33.125,73.875
JA26,no trend,0.1215711693652588,-0.5878261516172867,33.375,73.375
JA27,no trend,0.1525372486357086,-0.741904205999994,33.375,73.625
JA28,no trend,0.14882571096633734,-0.7245325771384623,33.375,73.875
JA29,no trend,0.4330958512983918,-0.4372173592738043,33.375,74.125
JA3,no trend,0.08112620125567771,-0.34982509968182285,31.625,72.375
JA30,no trend,0.16017106157854766,-0.6820844685128239,33.625,73.625
JA31,no trend,0.1660833997752742,-0.6149582247906987,33.625,73.875
JA32,no trend,0.5742532537655707,-0.2533257097857199,33.625,74.125
JA33,no trend,0.652173072073502,-0.19077928219148743,33.625,74.375
JA34,no trend,0.8293199201033761,-0.11108752666669185,33.625,74.625
JA35,no trend,0.7737816874884937,-0.11002400901851936,33.625,74.875
JA36,no trend,0.9635272120780154,-0.01727903179999885,33.625,75.125
JA37,no trend,0.8960515271647074,-0.03708901104545765,33.625,75.375
JA38,no trend,0.1869774789903793,-0.5910256795609767,33.875,73.625
JA39,no trend,0.20271812771495945,-0.4974727741200081,33.875,73.875
JA4,no trend,0.09838520343329482,-0.3340156773292682,31.875,72.125
JA40,no trend,0.7291738446387364,-0.12295064973469212,33.875,74.125
JA41,no trend,0.7687851237135528,-0.09970912563855142,33.875,74.375
JA42,no trend,0.7888269359616704,-0.08649842380953844,33.875,74.625
JA43,no trend,0.8548677196076668,-0.07621185370588952,33.875,74.875
JA44,no trend,0.9635272120780154,-0.006441445200001302,33.875,75.125
JA45,no trend,0.8497450689186736,0.03133749819607889,33.875,75.375
JA46,no trend,0.11845829630641291,-0.4405684592380977,34.125,73.625
JA47,no trend,0.2840179991954108,-0.42750094651514753,34.125,73.875
JA48,no trend,0.9947878228823439,-0.0007183959558808376,34.125,74.125
JA49,no trend,0.9583212591182415,0.009303696499998751,34.125,74.375
JA5,no trend,0.13984876909990662,-0.31344058516279,31.875,72.375
JA50,no trend,0.9635272120780154,0.00993305890000613,34.125,74.625
JA51,no trend,0.9167561676800968,0.030446333222225046,34.125,74.875
JA52,no trend,0.8090094958194332,0.04526895734285371,34.125,75.125
JA53,no trend,0.6616180550900568,0.07382756217646816,34.125,75.375
JA54,no trend,0.15441923498599786,-0.46109678443478375,34.375,73.375
JA55,no trend,0.23447012799473588,-0.34358998739131275,34.375,73.625
JA56,no trend,0.46438547360254745,-0.26348908158227985,34.375,73.875
JA57,no trend,0.6616180550900568,0.08599867685185497,34.375,74.125
JA58,no trend,0.7488966609603276,0.06437119984615308,34.375,74.375
JA59,no trend,0.7193783077047342,0.0654700179615386,34.375,74.625
JA6,no trend,0.15823605925048412,-0.26770926626666625,32.125,72.125
JA60,no trend,0.8191495404290792,0.034688677518520054,34.375,74.875
JA61,no trend,0.5787126989279754,0.10082767002666515,34.375,75.125
JA62,no trend,0.38137773510447714,-0.23346301200000186,34.625,73.375
JA63,no trend,0.5135924310420528,-0.18948525455555418,34.625,73.625
JA64,no trend,0.596711192909563,-0.13603033397619751,34.625,73.875
JA65,no trend,0.4886551373808814,0.11459437275293968,34.625,74.125
JA66,no trend,0.5522036208028585,0.10346062062264219,34.625,74.375
JA67,no trend,0.5921877317031279,0.1096046824655176,34.625,74.625
JA68,no trend,0.4886551373808814,0.12355907162686686,34.625,74.875
JA69,no trend,0.28993156372717976,0.15656490697260397,34.625,75.125
JA7,no trend,0.2529577197118551,-0.2507172120192284,32.125,72.375
JA70,no trend,0.7787876418937418,0.06632619838095498,34.875,73.625
JA71,no trend,0.6854645833465938,0.08766601013513227,34.875,73.875
JA72,no trend,0.37080942413610574,0.18145898978378616,34.875,74.125
JA73,no trend,0.36732744518956206,0.16200934799999878,34.875,74.375
JA74,no trend,0.29895631433464853,0.14116127198360806,34.875,74.625
JA8,no trend,0.27530171876520027,-0.24118429028572044,32.125,72.625
JA9,no trend,0.1215711693652588,-0.31522258890411015,32.375,71.875
