,Result,p_value,Sen_Slope,Latitude,Longitude
CA55,no trend,0.8168835068089899,-0.015100514432222167,33.375,76.125
CA56,no trend,1.0,0.002744792884469551,33.375,76.375
CA57,no trend,0.9457024715498787,-0.0027241401071427885,33.375,76.625
CA58,no trend,0.9024333200095813,0.011095549999999977,33.625,75.625
CA59,no trend,0.5765325919333777,0.0503476713749999,33.625,75.875
CA6,no trend,0.8168835068089899,0.019217963097883598,31.875,72.875
CA60,no trend,0.42160910107579896,0.06177192239835155,33.625,76.125
CA61,no trend,0.9240398006814219,0.010601256110000007,33.875,75.625
CA62,no trend,0.5952698888863501,0.040833914357142904,33.875,75.875
CA63,no trend,0.36145300334070685,0.06032647225294122,33.875,76.125
CA64,no trend,0.7540675143570155,0.017615769976190486,34.125,75.625
CA7,no trend,0.4958032236748462,0.026105947999999945,31.875,73.125
CA8,no trend,0.3200645361580008,0.039041550747727284,31.875,73.375
CA9,no trend,0.8808988697656468,-0.00758042989761906,32.125,72.875
JA1,no trend,0.30041668474457506,0.021734963215686274,31.375,72.125
JA10,no trend,0.294266104304963,0.0801810478625001,32.375,72.125
JA11,no trend,0.33350230153390603,0.08218470991911764,32.375,72.375
JA12,no trend,0.4537672973691913,-0.030561908963541808,32.375,72.625
JA13,no trend,0.539915857350804,-0.029397663333333296,32.375,72.875
JA14,no trend,0.5045014597713458,-0.04880659555902768,32.625,72.625
JA15,no trend,0.4872648904642325,-0.04464857634375005,32.625,72.875
JA16,no trend,0.6142802922561135,0.02509549400404868,32.625,73.125
JA17,no trend,0.10504200372059169,0.0989083971904762,32.625,73.375
JA18,no trend,0.5220542678768723,0.04631881508275863,32.875,72.875
JA19,no trend,0.1689113395241173,0.1224655827833333,32.875,73.125
JA2,no trend,0.4619762789452144,0.02290604184981685,31.625,72.125
JA20,no trend,0.17750773887281412,0.10925132829761905,32.875,73.375
JA21,no trend,0.9891324349096959,-0.0005872987749999522,32.875,73.625
JA22,no trend,0.5220542678768723,0.06523017872222223,33.125,73.125
JA23,no trend,0.43751817737481247,0.05741403509117635,33.125,73.375
JA24,no trend,0.3908282308519908,0.10752083930681819,33.125,73.625
JA25,no trend,0.9024333200095813,0.015295564564285668,33.125,73.875
JA26,no trend,0.5580781774416292,0.06283563775714317,33.375,73.375
JA27,no trend,0.43751817737481247,0.08586252385483878,33.375,73.625
JA28,no trend,0.7334631920155024,0.08327913836666703,33.375,73.875
JA29,no trend,0.4060445067036338,0.19333823955454588,33.375,74.125
JA3,no trend,0.2879959122418374,0.026066604013461545,31.625,72.375
JA30,no trend,0.5220542678768723,0.09573782835588246,33.625,73.625
JA31,no trend,0.6728442148625922,0.032876678678571594,33.625,73.875
JA32,no trend,0.3759635132769805,0.23844088969696986,33.625,74.125
JA33,no trend,0.3759635132769805,0.19768657969597697,33.625,74.375
JA34,no trend,0.43751817737481247,0.1795989304798849,33.625,74.625
